"recordId","data_source","individuals","collection_date","species","species_heb","longitude","latitude"
2304648,"INPA - BioDB ",1,28/03/2005,"Lolium rigidum","זון אשון",35.224968,32.613466
2304649,"INPA - BioDB ",1,28/03/2005,"Anagallis arvensis","מרגנית השדה",35.224968,32.613466
2304650,"INPA - BioDB ",1,28/03/2005,"Sinapis arvensis","חרדל השדה",35.224968,32.613466
2304651,"INPA - BioDB ",1,28/03/2005,"Phragmites australis","קנה מצוי",35.224968,32.613466
2304652,"INPA - BioDB ",1,28/03/2005,"Lythrum junceum","שנית מתפתלת",35.224968,32.613466
2305880,"INPA - Cyber Tracker",1,15/07/2004,"Parthenium hysterophorus","פרתניון אפיל",35.077987,32.746947
2306616,"INPA - BioDB ",1,09/06/2004,"Trionyx triunguis","צב רך",35.220879,32.565242
2311731,"INPA - BioDB ",1,09/06/2003,"Francolinus francolinus","פרנקולין שחור",35.242233,32.548619
2329756,"INPA - BioDB ",1,28/09/2001,"Haliaeetus albicilla","עיטם לבן-זנב",35.242187,32.592289
2344171,"INPA - BioDB ",1,21/08/2000,"Sus scrofa","חזיר בר",35.203905,32.632034
2344413,"INPA - BioDB ",1,13/11/2000,"Pelecanus onocrotalus","שקנאי מצוי",35.213490,32.580635
2346511,"INPA - BioDB ",1,29/05/2000,"Sus scrofa","חזיר בר",35.208167,32.623918
2346512,"INPA - BioDB ",1,29/05/2000,"Hoplopterus spinosus","סיקסק _",35.208167,32.623918
2350208,"INPA - BioDB ",1,10/04/2000,"Herpestes ichneumon","נמיה מצויה",35.108988,32.702331
2358519,"INPA - Red plants site",1,15/07/1999,"Suaeda splendens","אכם חופי",35.034093,32.801385
2359646,"INPA - BioDB ",1,30/06/1999,"Mauremys rivulata","צב-ביצה מצוי",35.097229,32.725766
2367225,"INPA - Red plants site",1,05/04/1999,"Ornithogalum fuscescens","נץ-חלב חום",35.240121,32.591451
2374365,"INPA - BioDB ",1,06/10/1998,"Ricinus communis","קיקיון מצוי",35.066242,32.759099
2374366,"INPA - BioDB ",1,06/10/1998,"Phragmites australis","קנה מצוי",35.066242,32.759099
2374367,"INPA - BioDB ",1,06/10/1998,"Ecballium elaterium","ירוקת החמור",35.066242,32.759099
2374368,"INPA - BioDB ",1,06/10/1998,"Hirschfeldia incana","לפתית מצויה",35.066242,32.759099
2374369,"INPA - BioDB ",1,06/10/1998,"Cynodon dactylon","יבלית מצויה",35.066242,32.759099
2374370,"INPA - BioDB ",1,06/10/1998,"Prosopis farcta","ינבוט השדה",35.066242,32.759099
2374371,"INPA - BioDB ",1,06/10/1998,"Piptatherum blancheanum","נשרן מכחיל",35.066242,32.759099
2374372,"INPA - BioDB ",1,06/10/1998,"Scolymus maculatus","חוח עקד",35.066242,32.759099
2374373,"INPA - BioDB ",1,06/10/1998,"Ammi visnaga","אמיתה קיצית",35.066242,32.759099
2389415,"INPA - Red plants site",1,21/04/2000,"Allium schubertii","שום הגלגל",35.241133,32.593209
2390436,"INPA - BioDB ",1,10/04/2000,"Alectoris chukar","חוגלת סלעים",35.110054,32.703234
2398294,"INPA - Red plants site",1,15/07/1999,"Salsola soda","מלחית הבורית",35.034093,32.801385
2398295,"INPA - Red plants site",1,15/07/1999,"Sarcocornia perennis","בן-מלח רב-שנתי",35.034093,32.801385
2399044,"INPA - BioDB ",1,22/10/1999,"Grus grus","עגור אפור",35.252874,32.538245
2399505,"INPA - BioDB ",1,22/06/1999,"Myocastor coypus","נוטריה _",35.260348,32.574311
2406679,"INPA - Red plants site",1,05/04/1999,"Allium schubertii","שום הגלגל",35.240067,32.591406
2413591,"INPA - BioDB ",1,06/10/1998,"Conyza canadensis","קיצת קנדית",35.066242,32.759099
2413592,"INPA - BioDB ",1,06/10/1998,"Amaranthus blitoides","ירבוז שרוע",35.066242,32.759099
2413593,"INPA - BioDB ",1,06/10/1998,"Convolvulus arvensis","חבלבל השדה",35.066242,32.759099
2413594,"INPA - BioDB ",1,06/10/1998,"Silybum marianum","גדילן מצוי",35.066242,32.759099
2413595,"INPA - BioDB ",1,06/10/1998,"Dittrichia viscosa","טיון דביק",35.066242,32.759099
2413596,"INPA - BioDB ",1,06/10/1998,"Cynanchum acutum","חנק מחדד",35.066242,32.759099
2414706,"INPA - BioDB ",1,04/09/1998,"Coracias garrulus","כחל מצוי",35.117537,32.685205
2436299,"INPA - BioDB ",1,28/12/1996,"Felis chaus","חתול ביצות",35.069420,32.774431
2446856,"INPA - Red plants site",1,30/03/1995,"Cardopatium corymbosum","נעצוצית סבוכה",35.064102,32.762703
2446858,"INPA - Red plants site",1,30/03/1995,"Cardopatium corymbosum","נעצוצית סבוכה",35.076924,32.751897
2446859,"INPA - Red plants site",1,30/03/1995,"Salsola soda","מלחית הבורית",35.065170,32.761803
2446862,"INPA - Red plants site",1,30/03/1995,"Salsola soda","מלחית הבורית",35.076924,32.751897
2448806,"INPA - Red plants site",1,23/02/1995,"Iris grant-duffii","אירוס הבצות",35.121804,32.682503
2451605,"INPA - Red plants site",1,29/04/1994,"Allium schubertii","שום הגלגל",35.236870,32.587800
2454610,"INPA - Phytogeographic chart",1,13/10/1993,"Hibiscus trionum","היביסקוס משלש",35.196395,32.599518
2454611,"INPA - Phytogeographic chart",1,13/10/1993,"Plumbago europaea","עפרית אירופית",35.196395,32.599518
2454612,"INPA - Phytogeographic chart",1,13/10/1993,"Moluccella laevis","בר-גביע חלק",35.196395,32.599518
2454613,"INPA - Phytogeographic chart",1,13/10/1993,"Cyperus longus","גמא ארך",35.196395,32.599518
2454614,"INPA - Phytogeographic chart",1,13/10/1993,"Anchusa strigosa","לשון-הפר הסמורה",35.196395,32.599518
2454615,"INPA - Phytogeographic chart",1,13/10/1993,"Chrozophora tinctoria","לשישית הצבעים",35.196395,32.599518
2454616,"INPA - Phytogeographic chart",1,13/10/1993,"Sorghum virgatum","דורה רתמית",35.196395,32.599518
2454617,"INPA - Phytogeographic chart",1,13/10/1993,"Epilobium hirsutum","ערברבה שעירה",35.196395,32.599518
2454618,"INPA - Phytogeographic chart",1,13/10/1993,"Saccharum spontaneum","קנה-סוכר מצרי",35.196395,32.599518
2454627,"INPA - Red plants site",1,13/10/1993,"Lachnophyllum noaeanum","דוגון ירושלמי",35.197513,32.601375
2454981,"INPA - Red plants site",1,07/08/1993,"Cardopatium corymbosum","נעצוצית סבוכה",35.034147,32.801439
2454982,"INPA - Red plants site",1,07/08/1993,"Salsola soda","מלחית הבורית",35.034147,32.801439
2454983,"INPA - Red plants site",1,07/08/1993,"Ambrosia maritima","אמברוסיה ימית",35.034147,32.801439
2455180,"INPA - Red plants site",1,09/05/1993,"Scrophularia hierochuntina","לענית יריחו",35.252866,32.522916
2455187,"INPA - Red plants site",1,08/05/1993,"Verbascum galilaeum","בוצין הגליל",35.107885,32.686956
2455188,"INPA - Red plants site",1,08/05/1993,"Rosa phoenicia","ורד צידוני",35.107938,32.687001
2455375,"INPA - Red plants site",1,03/05/1993,"Scrophularia hierochuntina","לענית יריחו",35.237991,32.594157
2455379,"INPA - Red plants site",1,03/05/1993,"Scrophularia hierochuntina","לענית יריחו",35.236924,32.589649
2455380,"INPA - Red plants site",1,03/05/1993,"Scrophularia hierochuntina","לענית יריחו",35.231599,32.590552
2455381,"INPA - Red plants site",1,03/05/1993,"Scrophularia hierochuntina","לענית יריחו",35.233735,32.609488
2455937,"INPA - Red plants site",1,21/04/1993,"Verbascum galilaeum","בוצין הגליל",35.107880,32.691465
2455938,"INPA - Red plants site",1,21/04/1993,"Verbascum galilaeum","בוצין הגליל",35.108947,32.691466
2455939,"INPA - Red plants site",1,21/04/1993,"Verbascum galilaeum","בוצין הגליל",35.110016,32.688761
2455940,"INPA - Red plants site",1,21/04/1993,"Verbascum galilaeum","בוצין הגליל",35.106800,32.704088
2455942,"INPA - Red plants site",1,21/04/1993,"Allium schubertii","שום הגלגל",35.236871,32.589604
2455943,"INPA - Red plants site",1,21/04/1993,"Scrophularia hierochuntina","לענית יריחו",35.236924,32.589649
2455944,"INPA - Red plants site",1,21/04/1993,"Scrophularia hierochuntina","לענית יריחו",35.111139,32.685200
2455945,"INPA - Red plants site",1,21/04/1993,"Scrophularia hierochuntina","לענית יריחו",35.236924,32.589649
2455947,"INPA - Phytogeographic chart",1,21/04/1993,"Epilobium hirsutum","ערברבה שעירה",35.111075,32.685146
2455948,"INPA - Phytogeographic chart",1,21/04/1993,"Lactuca serriola","חסת המצפן",35.111075,32.685146
2455949,"INPA - Phytogeographic chart",1,21/04/1993,"Convolvulus arvensis","חבלבל השדה",35.111075,32.685146
2455950,"INPA - Phytogeographic chart",1,21/04/1993,"Solanum nigrum","סולנום שחור",35.111075,32.685146
2455951,"INPA - Phytogeographic chart",1,21/04/1993,"Melilotus sulcatus","דבשה חרוצה",35.111075,32.685146
2455952,"INPA - Phytogeographic chart",1,21/04/1993,"Rumex conglomeratus","חמעה מגובבת",35.111075,32.685146
2455953,"INPA - Phytogeographic chart",1,21/04/1993,"Senecio vernalis","סביון אביבי",35.111075,32.685146
2455954,"INPA - Phytogeographic chart",1,21/04/1993,"Lycopus europaeus","כף-זאב אירופית",35.111075,32.685146
2455955,"INPA - Phytogeographic chart",1,21/04/1993,"Rumex conglomeratus","חמעה מגובבת",35.111075,32.685146
2455956,"INPA - Phytogeographic chart",1,21/04/1993,"Scrophularia rubricaulis","לענית גדולה",35.111075,32.685146
2455957,"INPA - Phytogeographic chart",1,21/04/1993,"Scrophularia hierochuntina","לענית יריחו",35.111075,32.685146
2455958,"INPA - Phytogeographic chart",1,21/04/1993,"Arum hygrophilum","לוף ירוק",35.111075,32.685146
2455959,"INPA - Phytogeographic chart",1,21/04/1993,"Asparagus palaestinus","אספרג ארץ-ישראלי",35.111075,32.685146
2455960,"INPA - Phytogeographic chart",1,21/04/1993,"Cynanchum acutum","חנק מחדד",35.111075,32.685146
2455961,"INPA - Phytogeographic chart",1,21/04/1993,"Nerium oleander","הרדוף הנחלים",35.111075,32.685146
2455962,"INPA - Phytogeographic chart",1,21/04/1993,"Fraxinus syriaca","מילה סורית",35.111075,32.685146
2455963,"INPA - Phytogeographic chart",1,21/04/1993,"Saccharum spontaneum","קנה-סוכר מצרי",35.111075,32.685146
2455964,"INPA - Phytogeographic chart",1,21/04/1993,"Lotus conjugatus","ארבע-כנפות צהובות",35.236871,32.589604
2455965,"INPA - Phytogeographic chart",1,21/04/1993,"Malvella sherardiana","בת-חלמית שרועה",35.236871,32.589604
2455966,"INPA - Phytogeographic chart",1,21/04/1993,"Scrophularia hierochuntina","לענית יריחו",35.236871,32.589604
2455967,"INPA - Phytogeographic chart",1,21/04/1993,"Euphorbia helioscopia","חלבלוב השמש",35.236871,32.589604
2455968,"INPA - Phytogeographic chart",1,21/04/1993,"Bromus rubens","ברומית אדמונית",35.236871,32.589604
2455969,"INPA - Phytogeographic chart",1,21/04/1993,"Ophrys umbelicta","דבורנית דינסמור",35.236871,32.589604
2455970,"INPA - Phytogeographic chart",1,21/04/1993,"Rhagadiolus stellatus","כוכבן מצוי",35.236871,32.589604
2455971,"INPA - Phytogeographic chart",1,21/04/1993,"Onobrychis caput-galli","כרבלת קטנה",35.236871,32.589604
2455972,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium dasyurum","תלתן נאה",35.236871,32.589604
2455973,"INPA - Phytogeographic chart",1,21/04/1993,"Bromus alopecuros","ברומית זנב-שועל",35.236871,32.589604
2455974,"INPA - Phytogeographic chart",1,21/04/1993,"Securigera securidaca","קרדמית השדה",35.236871,32.589604
2455975,"INPA - Phytogeographic chart",1,21/04/1993,"Ainsworthia trachycarpa","סלסלה מצויה",35.236871,32.589604
2455976,"INPA - Phytogeographic chart",1,21/04/1993,"Pallenis spinosa","מוצית קוצנית",35.236871,32.589604
2455977,"INPA - Phytogeographic chart",1,21/04/1993,"Brachypodium distachyon","עקצר מצוי",35.236871,32.589604
2455978,"INPA - Phytogeographic chart",1,21/04/1993,"Bromus madritensis","ברומית ספרדית",35.236871,32.589604
2455979,"INPA - Phytogeographic chart",1,21/04/1993,"Avena sterilis","שבלת-שועל נפוצה",35.236871,32.589604
2455980,"INPA - Phytogeographic chart",1,21/04/1993,"Euphorbia berythea","חלבלוב בירותי",35.236871,32.589604
2455981,"INPA - Phytogeographic chart",1,21/04/1993,"Euphorbia arguta","חלבלוב משונשן",35.236871,32.589604
2455982,"INPA - Phytogeographic chart",1,21/04/1993,"Orobanche crenata","עלקת חרוקה",35.236871,32.589604
2455983,"INPA - Phytogeographic chart",1,21/04/1993,"Bellardia trixago","עלוק מצוי",35.236871,32.589604
2455984,"INPA - Phytogeographic chart",1,21/04/1993,"Allium schubertii","שום הגלגל",35.236871,32.589604
2455985,"INPA - Phytogeographic chart",1,21/04/1993,"Daucus broteri","גזר מצוי",35.236871,32.589604
2455986,"INPA - Phytogeographic chart",1,21/04/1993,"Bolboschoenus maritimus","אגמון ימי",35.236871,32.589604
2455987,"INPA - Phytogeographic chart",1,21/04/1993,"Coronilla cretica","כתרון כרתי",35.236871,32.589604
2455988,"INPA - Phytogeographic chart",1,21/04/1993,"Euphorbia arguta","חלבלוב משונשן",35.236871,32.589604
2455989,"INPA - Phytogeographic chart",1,21/04/1993,"Ononis alopecuroides","שברק משבל",35.236871,32.589604
2455990,"INPA - Phytogeographic chart",1,21/04/1993,"Rumex conglomeratus","חמעה מגובבת",35.236871,32.589604
2455991,"INPA - Phytogeographic chart",1,21/04/1993,"Plantago lagopus","לחך מצוי",35.236871,32.589604
2455992,"INPA - Phytogeographic chart",1,21/04/1993,"Phalaris aquatica","חפורית הפקעים",35.236871,32.589604
2455993,"INPA - Phytogeographic chart",1,21/04/1993,"Medicago polymorpha","אספסת מצויה",35.236871,32.589604
2455994,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium campestre","תלתן חקלאי",35.236871,32.589604
2455995,"INPA - Phytogeographic chart",1,21/04/1993,"Allium ampeloprasum","שום גבה",35.236871,32.589604
2455996,"INPA - Phytogeographic chart",1,21/04/1993,"Bromus pseudobrachystachys","ברומית המכבד",35.236871,32.589604
2455997,"INPA - Phytogeographic chart",1,21/04/1993,"Melilotus sulcatus","דבשה חרוצה",35.236871,32.589604
2455998,"INPA - Phytogeographic chart",1,21/04/1993,"Euphorbia helioscopia","חלבלוב השמש",35.236871,32.589604
2455999,"INPA - Phytogeographic chart",1,21/04/1993,"Ononis alopecuroides","שברק משבל",35.236871,32.589604
2456000,"INPA - Phytogeographic chart",1,21/04/1993,"Ranunculus scandecinus","נורית המלל",35.236871,32.589604
2456001,"INPA - Phytogeographic chart",1,21/04/1993,"Pallenis spinosa","מוצית קוצנית",35.236871,32.589604
2456002,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium purpureum","תלתן הארגמן",35.236871,32.589604
2456003,"INPA - Phytogeographic chart",1,21/04/1993,"Plantago major","לחך גדול",35.236871,32.589604
2456004,"INPA - Phytogeographic chart",1,21/04/1993,"Cyperus longus","גמא ארך",35.108936,32.691457
2456005,"INPA - Phytogeographic chart",1,21/04/1993,"Saccharum spontaneum","קנה-סוכר מצרי",35.108936,32.691457
2456006,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium campestre","תלתן חקלאי",35.108936,32.691457
2456007,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium tomentosum","תלתן לביד",35.108936,32.691457
2456008,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium clypeatum","תלתן תריסני",35.108936,32.691457
2456009,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium resupinatum","תלתן הפוך",35.108936,32.691457
2456010,"INPA - Phytogeographic chart",1,21/04/1993,"Ononis alopecuroides","שברק משבל",35.108936,32.691457
2456011,"INPA - Phytogeographic chart",1,21/04/1993,"Silybum marianum","גדילן מצוי",35.108936,32.691457
2456012,"INPA - Phytogeographic chart",1,21/04/1993,"Ranunculus scandecinus","נורית המלל",35.108936,32.691457
2456013,"INPA - Phytogeographic chart",1,21/04/1993,"Carduus argentatus","קרדה מכסיפה",35.108936,32.691457
2456014,"INPA - Phytogeographic chart",1,21/04/1993,"Securigera securidaca","קרדמית השדה",35.108936,32.691457
2456015,"INPA - Phytogeographic chart",1,21/04/1993,"Rumex conglomeratus","חמעה מגובבת",35.108936,32.691457
2456016,"INPA - Phytogeographic chart",1,21/04/1993,"Lomelosia prolifera","תגית מצויה",35.108936,32.691457
2456017,"INPA - Phytogeographic chart",1,21/04/1993,"Bellevalia trifoliata","זמזומית סגלה",35.108936,32.691457
2456018,"INPA - Phytogeographic chart",1,21/04/1993,"Malva nicaeensis","חלמית מצויה",35.108936,32.691457
2456019,"INPA - Phytogeographic chart",1,21/04/1993,"Medicago tuberculata","אספסת החבית",35.108936,32.691457
2456020,"INPA - Phytogeographic chart",1,21/04/1993,"Poa trivialis","סיסנית הבצות",35.108936,32.691457
2456021,"INPA - Phytogeographic chart",1,21/04/1993,"Galium aparine","דבקה זיפנית",35.108936,32.691457
2456022,"INPA - Phytogeographic chart",1,21/04/1993,"Tetragonolobus palaestinus","ארבע-כנפות מצויות",35.108936,32.691457
2456023,"INPA - Phytogeographic chart",1,21/04/1993,"Phalaris aquatica","חפורית הפקעים",35.108936,32.691457
2456024,"INPA - Phytogeographic chart",1,21/04/1993,"Avena sterilis","שבלת-שועל נפוצה",35.108936,32.691457
2456025,"INPA - Phytogeographic chart",1,21/04/1993,"Echium glomeratum","עכנאי מגבב",35.108936,32.691457
2456026,"INPA - Phytogeographic chart",1,21/04/1993,"Trifolium glanduliferum","תלתן בלוטי",35.108936,32.691457
2456027,"INPA - Phytogeographic chart",1,21/04/1993,"Hordeum hystrix","שעורה נימית",35.108936,32.691457
2456028,"INPA - Phytogeographic chart",1,21/04/1993,"Hordeum bulbosum","שעורת הבולבוסין",35.108936,32.691457
2456029,"INPA - Phytogeographic chart",1,21/04/1993,"Dittrichia viscosa","טיון דביק",35.108936,32.691457
2456030,"INPA - Phytogeographic chart",1,21/04/1993,"Verbascum galilaeum","בוצין הגליל",35.108936,32.691457
2456031,"INPA - Phytogeographic chart",1,21/04/1993,"Ranunculus scandecinus","נורית המלל",35.108936,32.691457
2456118,"INPA - Red plants site",1,19/04/1993,"Verbascum galilaeum","בוצין הגליל",35.107887,32.685153
2456124,"INPA - Red plants site",1,19/04/1993,"Scrophularia hierochuntina","לענית יריחו",35.106861,32.696919
2456126,"INPA - Red plants site",1,19/04/1993,"Iris grant-duffii","אירוס הבצות",35.110069,32.688807
2456128,"INPA - Phytogeographic chart",1,19/04/1993,"Lactuca serriola","חסת המצפן",35.106789,32.704079
2456129,"INPA - Phytogeographic chart",1,19/04/1993,"Lolium temulentum","זון משכר",35.106789,32.704079
2456130,"INPA - Phytogeographic chart",1,19/04/1993,"Coronilla cretica","כתרון כרתי",35.106789,32.704079
2456131,"INPA - Phytogeographic chart",1,19/04/1993,"Securigera securidaca","קרדמית השדה",35.106789,32.704079
2456132,"INPA - Phytogeographic chart",1,19/04/1993,"Lathyrus blepharicarpos","טפח ריסני",35.106789,32.704079
2456133,"INPA - Phytogeographic chart",1,19/04/1993,"Trifolium glanduliferum","תלתן בלוטי",35.106789,32.704079
2456134,"INPA - Phytogeographic chart",1,19/04/1993,"Euphorbia arguta","חלבלוב משונשן",35.106789,32.704079
2456135,"INPA - Phytogeographic chart",1,19/04/1993,"Bellevalia trifoliata","זמזומית סגלה",35.106789,32.704079
2456136,"INPA - Phytogeographic chart",1,19/04/1993,"Ranunculus arvensis","נורית השדה",35.106789,32.704079
2456137,"INPA - Phytogeographic chart",1,19/04/1993,"Medicago polymorpha","אספסת מצויה",35.106789,32.704079
2456138,"INPA - Phytogeographic chart",1,19/04/1993,"Medicago granadensis","אספסת הגליל",35.106789,32.704079
2456139,"INPA - Phytogeographic chart",1,19/04/1993,"Plantago lagopus","לחך מצוי",35.106789,32.704079
2456140,"INPA - Phytogeographic chart",1,19/04/1993,"Bupleurum subovatum","צלע-שור חרוזה",35.106789,32.704079
2456141,"INPA - Phytogeographic chart",1,19/04/1993,"Ononis alopecuroides","שברק משבל",35.106789,32.704079
2456142,"INPA - Phytogeographic chart",1,19/04/1993,"Heliotropium supinum","עקץ-עקרב שרוע",35.106789,32.704079
2456143,"INPA - Phytogeographic chart",1,19/04/1993,"Euphorbia berythea","חלבלוב בירותי",35.106789,32.704079
2456144,"INPA - Phytogeographic chart",1,19/04/1993,"Crepis palaestina","ניסנית ארצישראלית",35.106789,32.704079
2456145,"INPA - Phytogeographic chart",1,19/04/1993,"Crepis aspera","ניסנית זיפנית",35.106789,32.704079
2456146,"INPA - Phytogeographic chart",1,19/04/1993,"Cichorium endivia","עלש מצוי",35.106789,32.704079
2456147,"INPA - Phytogeographic chart",1,19/04/1993,"Convolvulus arvensis","חבלבל השדה",35.106789,32.704079
2456148,"INPA - Phytogeographic chart",1,19/04/1993,"Galium samuelssonii","דבקת סמואלסון",35.106789,32.704079
2456149,"INPA - Phytogeographic chart",1,19/04/1993,"Dittrichia viscosa","טיון דביק",35.106789,32.704079
2456150,"INPA - Phytogeographic chart",1,19/04/1993,"Tetragonolobus palaestinus","ארבע-כנפות מצויות",35.106789,32.704079
2456151,"INPA - Phytogeographic chart",1,19/04/1993,"Bellardia trixago","עלוק מצוי",35.106789,32.704079
2456152,"INPA - Phytogeographic chart",1,19/04/1993,"Trifolium fragiferum","תלתן הבצות",35.106789,32.704079
2456153,"INPA - Phytogeographic chart",1,19/04/1993,"Trifolium resupinatum","תלתן הפוך",35.106789,32.704079
2456154,"INPA - Phytogeographic chart",1,19/04/1993,"Plantago major","לחך גדול",35.106789,32.704079
2456155,"INPA - Phytogeographic chart",1,19/04/1993,"Lythrum hyssopifolia","שנית קטנת-עלים",35.106789,32.704079
2456156,"INPA - Phytogeographic chart",1,19/04/1993,"Melilotus sulcatus","דבשה חרוצה",35.106789,32.704079
2456157,"INPA - Phytogeographic chart",1,19/04/1993,"Bupleurum subovatum","צלע-שור חרוזה",35.106789,32.704079
2456158,"INPA - Phytogeographic chart",1,19/04/1993,"Ainsworthia trachycarpa","סלסלה מצויה",35.106789,32.704079
2456159,"INPA - Phytogeographic chart",1,19/04/1993,"Vicia sativa","בקיה תרבותית",35.106789,32.704079
2456160,"INPA - Phytogeographic chart",1,19/04/1993,"Lactuca serriola","חסת המצפן",35.106789,32.704079
2456161,"INPA - Phytogeographic chart",1,19/04/1993,"Juncus bufonius","סמר מצוי",35.106789,32.704079
2456162,"INPA - Phytogeographic chart",1,19/04/1993,"Eleocharis palustris","בצעוני מצוי",35.106789,32.704079
2456163,"INPA - Phytogeographic chart",1,19/04/1993,"Rumex conglomeratus","חמעה מגובבת",35.106789,32.704079
2456164,"INPA - Phytogeographic chart",1,19/04/1993,"Echium glomeratum","עכנאי מגבב",35.106789,32.704079
2456165,"INPA - Phytogeographic chart",1,19/04/1993,"Phalaris aquatica","חפורית הפקעים",35.106789,32.704079
2456166,"INPA - Phytogeographic chart",1,19/04/1993,"Filago eriocephala","פילגון צמיר",35.106789,32.704079
2456167,"INPA - Phytogeographic chart",1,19/04/1993,"Verbascum galilaeum","בוצין הגליל",35.106789,32.704079
2456168,"INPA - Phytogeographic chart",1,19/04/1993,"Ranunculus arvensis","נורית השדה",35.106789,32.704079
2456169,"INPA - Phytogeographic chart",1,19/04/1993,"Oenanthe prolifera","יינית חרוזה",35.106789,32.704079
2456173,"INPA - Red plants site",1,19/04/1993,"Verbascum galilaeum","בוצין הגליל",35.122816,32.683360
2456255,"INPA - Red plants site",1,11/04/1993,"Verbascum galilaeum","בוצין הגליל",35.123883,32.683361
2456396,"INPA - Red plants site",1,07/06/1993,"Verbascum galilaeum","בוצין הגליל",35.106814,32.691464
2456397,"INPA - Red plants site",1,07/06/1993,"Rosa phoenicia","ורד צידוני",35.106867,32.691509
2456398,"INPA - Red plants site",1,07/06/1993,"Scrophularia hierochuntina","לענית יריחו",35.106867,32.691509
2459047,"INPA - Red plants site",1,24/02/1993,"Allium schubertii","שום הגלגל",35.240067,32.591406
2460522,"INPA - Red plants site",1,19/05/1992,"Phlomis pungens","שלהבית הגלגל",35.268839,32.533729
2460730,"INPA - Red plants site",1,08/05/1992,"Allium basalticum","שום שחור",35.266657,32.534587
2461003,"INPA - Red plants site",1,29/04/1992,"Butomus umbellatus","בוציץ סוככני",35.229473,32.604980
2461138,"INPA - Red plants site",1,26/04/1992,"Iris grant-duffii","אירוס הבצות",35.122871,32.681602
2461160,"INPA - Red plants site",1,26/04/1992,"Orchis laxiflora","סחלב הבצות",35.122871,32.681602
2461198,"INPA - Red plants site",1,14/04/1992,"Allium basalticum","שום שחור",35.249654,32.592305
2483129,"INPA - BioDB ",1,07/01/1997,"Narcissus tazetta","נרקיס מצוי",35.036282,32.801442
2483130,"INPA - BioDB ",1,07/01/1997,"Narcissus tazetta","נרקיס מצוי",35.036282,32.801442
2484645,"INPA - BioDB ",1,27/05/1996,"Pelecanus onocrotalus","שקנאי מצוי",35.220950,32.605883
2491399,"INPA - BioDB ",1,01/05/1995,"Campanula retrorsa","פעמונית משננת",35.210296,32.583341
2491824,"INPA - Red plants site",1,30/03/1995,"Lolium persicum","זון פרסי",35.065172,32.760901
2496213,"INPA - Red plants site",1,29/04/1994,"Bellevalia warburgii","זמזומית ורבורג",35.236870,32.587800
2499350,"INPA - Phytogeographic chart",1,13/10/1993,"Cyperus alopecuroides","גמא צפוף",35.196395,32.599518
2499351,"INPA - Phytogeographic chart",1,13/10/1993,"Asphodeline lutea","עיריוני צהב",35.196395,32.599518
2499352,"INPA - Phytogeographic chart",1,13/10/1993,"Prosopis farcta","ינבוט השדה",35.196395,32.599518
2499353,"INPA - Phytogeographic chart",1,13/10/1993,"Ferula communis","כלך מצוי",35.196395,32.599518
2499354,"INPA - Phytogeographic chart",1,13/10/1993,"Heliotropium europaeum","עקץ-עקרב אירופי",35.196395,32.599518
2499355,"INPA - Phytogeographic chart",1,13/10/1993,"Helminthotheca echioides","תולענית דוקרנית",35.196395,32.599518
2499356,"INPA - Phytogeographic chart",1,13/10/1993,"Cynara syriaca","קנרס סורי",35.196395,32.599518
2499357,"INPA - Phytogeographic chart",1,13/10/1993,"Ononis spinosa","שברק קוצני",35.196395,32.599518
2499358,"INPA - Phytogeographic chart",1,13/10/1993,"Kickxia cirrhosa","קיקסית הקנוקנות",35.196395,32.599518
2499359,"INPA - Phytogeographic chart",1,13/10/1993,"Kickxia elatine","קיקסיה שרועה",35.196395,32.599518
2499360,"INPA - Phytogeographic chart",1,13/10/1993,"Pulicaria dysenterica","פרעושית משלשלת",35.196395,32.599518
2499361,"INPA - Phytogeographic chart",1,13/10/1993,"Sorghum halepense","דורת ארם-צובא",35.196395,32.599518
2499362,"INPA - Phytogeographic chart",1,13/10/1993,"Lepidium latifolium","שחליים גבוהים",35.196395,32.599518
2499363,"INPA - Phytogeographic chart",1,13/10/1993,"Cynoglossum creticum","לשון-כלב כרתית",35.196395,32.599518
2499364,"INPA - Phytogeographic chart",1,13/10/1993,"Prosopis farcta","ינבוט השדה",35.196395,32.599518
2499365,"INPA - Phytogeographic chart",1,13/10/1993,"Arundo donax","עבקנה שכיח",35.196395,32.599518
2499366,"INPA - Phytogeographic chart",1,13/10/1993,"Phragmites australis","קנה מצוי",35.196395,32.599518
2499367,"INPA - Phytogeographic chart",1,13/10/1993,"Helminthotheca echioides","תולענית דוקרנית",35.196395,32.599518
2499368,"INPA - Phytogeographic chart",1,13/10/1993,"Rubus sanctus","פטל קדוש",35.196395,32.599518
2499369,"INPA - Phytogeographic chart",1,13/10/1993,"Cephalaria joppensis","שלמון יפואי",35.196395,32.599518
2499370,"INPA - Phytogeographic chart",1,13/10/1993,"Verbascum sinuatum","בוצין מפרץ",35.196395,32.599518
